0,0.1,0.6,0.4,18123.517914515596
1,0.1,0.6,0.4,17999.306415913663
2,0.1,0.6,0.4,17863.492347491105
3,0.1,0.6,0.4,18670.450246796765
4,0.1,0.6,0.4,17861.778796857423
5,0.1,0.6,0.4,17034.46788351966
6,0.1,0.6,0.4,16777.649948063114
7,0.1,0.6,0.4,17837.866558623824
8,0.1,0.6,0.4,17969.71350070242
9,0.1,0.6,0.4,16435.816238251144
10,0.1,0.6,0.4,16314.25069970954
11,0.1,0.6,0.4,17062.38507396812
12,0.1,0.6,0.4,17003.64997120273
13,0.1,0.6,0.4,17078.668773123984
14,0.1,0.6,0.4,18690.32908530808
15,0.1,0.6,0.4,15525.373015192026
16,0.1,0.6,0.4,17077.095683154406
17,0.1,0.6,0.4,16288.603859646228
18,0.1,0.6,0.4,16689.637078786058
19,0.1,0.6,0.4,17076.548136374742
20,0.1,0.6,0.4,17880.47955737257
21,0.1,0.6,0.4,17875.08061779774
22,0.1,0.6,0.4,17897.843572802427
23,0.1,0.6,0.4,17856.641677688243
24,0.1,0.6,0.4,17112.496315713517
25,0.1,0.6,0.4,17652.708132029453
26,0.1,0.6,0.4,17104.383834608776
27,0.1,0.6,0.4,17875.550018597987
28,0.1,0.6,0.4,17897.22348206195
29,0.1,0.6,0.4,17062.601333903316
0,0.1,0.7,0.3,18024.688454577034
1,0.1,0.7,0.3,17076.552755345838
2,0.1,0.7,0.3,17090.977601869374
3,0.1,0.7,0.3,17597.57826502212
4,0.1,0.7,0.3,17842.19918494284
5,0.1,0.7,0.3,17108.817277653772
6,0.1,0.7,0.3,18673.85481999767
7,0.1,0.7,0.3,18697.098945483907
8,0.1,0.7,0.3,17869.123963826853
9,0.1,0.7,0.3,17867.1917553027
10,0.1,0.7,0.3,16982.043725226875
11,0.1,0.7,0.3,17103.298268373183
12,0.1,0.7,0.3,18528.435188487845
13,0.1,0.7,0.3,18626.811457370943
14,0.1,0.7,0.3,17097.280841838776
15,0.1,0.7,0.3,17110.72444212256
16,0.1,0.7,0.3,18063.295588295055
17,0.1,0.7,0.3,17853.886587492587
18,0.1,0.7,0.3,17060.83779063365
19,0.1,0.7,0.3,16302.174527245586
20,0.1,0.7,0.3,17905.406997244223
21,0.1,0.7,0.3,17874.62852272197
22,0.1,0.7,0.3,17842.092281871803
23,0.1,0.7,0.3,17862.533368823715
24,0.1,0.7,0.3,16279.030998274466
25,0.1,0.7,0.3,17058.026906232222
26,0.1,0.7,0.3,17904.583535731654
27,0.1,0.7,0.3,17220.27384917085
28,0.1,0.7,0.3,18249.76852762923
29,0.1,0.7,0.3,17041.473404200446
0,0.1,0.8,0.2,17486.166411051185
1,0.1,0.8,0.2,18643.646455542927
2,0.1,0.8,0.2,17873.390419187974
3,0.1,0.8,0.2,18638.230159372022
4,0.1,0.8,0.2,17857.092652495056
5,0.1,0.8,0.2,17860.79455960576
6,0.1,0.8,0.2,18497.067703053755
7,0.1,0.8,0.2,15497.907722383863
8,0.1,0.8,0.2,19458.970017124164
9,0.1,0.8,0.2,17883.546271646977
10,0.1,0.8,0.2,18680.85649981018
11,0.1,0.8,0.2,18655.17506897607
12,0.1,0.8,0.2,16280.338821482728
13,0.1,0.8,0.2,17953.074920428935
14,0.1,0.8,0.2,17842.3356742533
15,0.1,0.8,0.2,18132.41064107235
16,0.1,0.8,0.2,17041.671882727365
17,0.1,0.8,0.2,19307.509820353087
18,0.1,0.8,0.2,18666.630094937693
19,0.1,0.8,0.2,17068.216953950916
20,0.1,0.8,0.2,17950.597663675104
21,0.1,0.8,0.2,17080.116390259533
22,0.1,0.8,0.2,18306.119067696167
23,0.1,0.8,0.2,17847.22636328056
24,0.1,0.8,0.2,18635.32629292922
25,0.1,0.8,0.2,18101.254041552333
26,0.1,0.8,0.2,17875.299721598018
27,0.1,0.8,0.2,18657.60996345894
28,0.1,0.8,0.2,17894.256127319593
29,0.1,0.8,0.2,17824.62553108334
