0,0.6,0.4,606.9540721494914
1,0.6,0.4,601.8364686216793
2,0.6,0.4,607.1917251244585
3,0.6,0.4,606.0083977675296
4,0.6,0.4,598.0382338152078
5,0.6,0.4,606.3433840861112
6,0.6,0.4,600.205206591764
7,0.6,0.4,600.1870503391826
8,0.6,0.4,595.1722894936248
9,0.6,0.4,607.0758713061729
10,0.6,0.4,608.0208351041074
11,0.6,0.4,604.0466065894477
12,0.6,0.4,604.7634044320166
13,0.6,0.4,599.6004352652701
14,0.6,0.4,604.7410169594677
15,0.6,0.4,608.6960195279913
16,0.6,0.4,603.4374707847766
17,0.6,0.4,597.8490152926314
18,0.6,0.4,596.5286231951394
19,0.6,0.4,605.9893802066749
20,0.6,0.4,603.0883285118913
21,0.6,0.4,602.6211538850548
22,0.6,0.4,602.7539465442329
23,0.6,0.4,600.6742022036842
24,0.6,0.4,596.2763592939557
25,0.6,0.4,597.1353681914188
26,0.6,0.4,616.6780569973057
27,0.6,0.4,601.802546026063
28,0.6,0.4,605.1418629209301
29,0.6,0.4,605.5329503151256
0,0.7,0.3,605.7948371088326
1,0.7,0.3,602.3236493139786
2,0.7,0.3,607.7149047068638
3,0.7,0.3,599.2635440633954
4,0.7,0.3,603.1203632324545
5,0.7,0.3,600.4308636085622
6,0.7,0.3,604.1026706059937
7,0.7,0.3,604.7104443450162
8,0.7,0.3,598.1428142119375
9,0.7,0.3,608.8483154161122
10,0.7,0.3,615.3743332185538
11,0.7,0.3,609.3470025923057
12,0.7,0.3,599.2224562204918
13,0.7,0.3,602.2101663450647
14,0.7,0.3,606.9754645345846
15,0.7,0.3,599.7835063462726
16,0.7,0.3,599.037368691009
17,0.7,0.3,597.0695041310028
18,0.7,0.3,599.4182764829291
19,0.7,0.3,606.7946461299247
20,0.7,0.3,611.569786237899
21,0.7,0.3,609.3640724597087
22,0.7,0.3,604.465452460843
23,0.7,0.3,602.9557165587154
24,0.7,0.3,598.746028215709
25,0.7,0.3,602.9257689639721
26,0.7,0.3,603.2681685308348
27,0.7,0.3,606.2090267098255
28,0.7,0.3,600.9016153516866
29,0.7,0.3,612.048996799273
0,0.8,0.2,607.7917245386766
1,0.8,0.2,603.5765762180497
2,0.8,0.2,614.2844779423903
3,0.8,0.2,611.2253727337276
4,0.8,0.2,599.3032997145582
5,0.8,0.2,595.8634442880888
6,0.8,0.2,599.4660771559686
7,0.8,0.2,599.8792612417244
8,0.8,0.2,601.4008180541477
9,0.8,0.2,599.7779719273934
10,0.8,0.2,619.2631131891677
11,0.8,0.2,601.4878113632049
12,0.8,0.2,610.2698879829658
13,0.8,0.2,620.3593036305282
14,0.8,0.2,610.4726788529784
15,0.8,0.2,602.5079934889976
16,0.8,0.2,600.8881874273295
17,0.8,0.2,604.2009809516866
18,0.8,0.2,609.9063597296172
19,0.8,0.2,607.9900096374325
20,0.8,0.2,607.9900429259727
21,0.8,0.2,606.0904290862914
22,0.8,0.2,616.3526776269395
23,0.8,0.2,597.3651020653526
24,0.8,0.2,604.2888383823599
25,0.8,0.2,603.326718940974
26,0.8,0.2,598.6016754921901
27,0.8,0.2,610.2699542183427
28,0.8,0.2,604.2606783224005
29,0.8,0.2,604.280455746516
