0,0.01,0.6,0.4,608.5331335597846
1,0.01,0.6,0.4,605.6275052603042
2,0.01,0.6,0.4,600.5360473546988
3,0.01,0.6,0.4,601.9183927445922
4,0.01,0.6,0.4,601.224877039281
5,0.01,0.6,0.4,603.3652124266297
6,0.01,0.6,0.4,601.5854473102487
7,0.01,0.6,0.4,603.9565697788516
8,0.01,0.6,0.4,596.4850019271377
9,0.01,0.6,0.4,599.8557488230567
10,0.01,0.6,0.4,605.4732542155538
11,0.01,0.6,0.4,609.0959975638716
12,0.01,0.6,0.4,592.637181816524
13,0.01,0.6,0.4,614.166850315971
14,0.01,0.6,0.4,604.2993204744553
15,0.01,0.6,0.4,599.380676964355
16,0.01,0.6,0.4,599.2736404906618
17,0.01,0.6,0.4,600.5051830307685
18,0.01,0.6,0.4,598.9711896119885
19,0.01,0.6,0.4,597.623983583821
20,0.01,0.6,0.4,601.0807026305864
21,0.01,0.6,0.4,602.9422135755179
22,0.01,0.6,0.4,598.4962453273747
23,0.01,0.6,0.4,616.5052585905871
24,0.01,0.6,0.4,594.6530484796643
25,0.01,0.6,0.4,608.486735220506
26,0.01,0.6,0.4,605.1289030943273
27,0.01,0.6,0.4,614.3131850971604
28,0.01,0.6,0.4,595.4116440260284
29,0.01,0.6,0.4,608.3266537252881
0,0.1,0.6,0.4,608.1508227095118
1,0.1,0.6,0.4,604.5248866741725
2,0.1,0.6,0.4,603.5558693303851
3,0.1,0.6,0.4,602.5877586247299
4,0.1,0.6,0.4,603.6760437294083
5,0.1,0.6,0.4,605.4465059011435
6,0.1,0.6,0.4,602.0259364653537
7,0.1,0.6,0.4,604.0005457195973
8,0.1,0.6,0.4,604.3813858639631
9,0.1,0.6,0.4,599.7528862294467
10,0.1,0.6,0.4,606.5901010961206
11,0.1,0.6,0.4,605.5918304559664
12,0.1,0.6,0.4,593.6300927679766
13,0.1,0.6,0.4,604.8263986327081
14,0.1,0.6,0.4,602.9438375468212
15,0.1,0.6,0.4,605.1520174302649
16,0.1,0.6,0.4,597.2935725698771
17,0.1,0.6,0.4,599.400405624169
18,0.1,0.6,0.4,598.7579127612804
19,0.1,0.6,0.4,600.968842449358
20,0.1,0.6,0.4,603.8634163845298
21,0.1,0.6,0.4,602.4466034116285
22,0.1,0.6,0.4,599.9595117152257
23,0.1,0.6,0.4,613.8655475526708
24,0.1,0.6,0.4,593.9807627397607
25,0.1,0.6,0.4,601.8177559823973
26,0.1,0.6,0.4,616.2203811477616
27,0.1,0.6,0.4,610.1525548185767
28,0.1,0.6,0.4,597.7995667148842
29,0.1,0.6,0.4,607.7388676367569
0,1,0.6,0.4,617.2160762181542
1,1,0.6,0.4,610.5455047990777
2,1,0.6,0.4,604.938019343893
3,1,0.6,0.4,610.1490486837721
4,1,0.6,0.4,608.7327402753449
5,1,0.6,0.4,601.3881573612441
6,1,0.6,0.4,601.4248093596748
7,1,0.6,0.4,603.0119288823673
8,1,0.6,0.4,599.3381720057241
9,1,0.6,0.4,601.9202333340318
10,1,0.6,0.4,604.9283914644485
11,1,0.6,0.4,606.1266947887281
12,1,0.6,0.4,597.2068498215867
13,1,0.6,0.4,607.9889180887556
14,1,0.6,0.4,598.3385314799949
15,1,0.6,0.4,603.4509734054916
16,1,0.6,0.4,601.8349674007753
17,1,0.6,0.4,599.9489162226121
18,1,0.6,0.4,600.3102394210938
19,1,0.6,0.4,602.0187921823477
20,1,0.6,0.4,598.8296988139584
21,1,0.6,0.4,598.6566717099723
22,1,0.6,0.4,595.6480775594944
23,1,0.6,0.4,621.7661879789844
24,1,0.6,0.4,594.3895552690984
25,1,0.6,0.4,616.7191939017578
26,1,0.6,0.4,612.9027720328803
27,1,0.6,0.4,616.238316067557
28,1,0.6,0.4,600.3026694624996
29,1,0.6,0.4,606.5931693905654
0,10,0.6,0.4,607.6343705075545
1,10,0.6,0.4,612.7510650210721
2,10,0.6,0.4,598.8352652631461
3,10,0.6,0.4,607.1901593247497
4,10,0.6,0.4,599.7922934444356
5,10,0.6,0.4,596.5431890529311
6,10,0.6,0.4,599.4122075125422
7,10,0.6,0.4,600.9885374624624
8,10,0.6,0.4,600.1564188843588
9,10,0.6,0.4,601.1662379203125
10,10,0.6,0.4,612.3297430732308
11,10,0.6,0.4,600.3512150365638
12,10,0.6,0.4,610.434216816107
13,10,0.6,0.4,614.8276182982408
14,10,0.6,0.4,602.5001160398314
15,10,0.6,0.4,613.5372037876731
16,10,0.6,0.4,614.0608845165792
17,10,0.6,0.4,599.8764332642645
18,10,0.6,0.4,599.0521077939754
19,10,0.6,0.4,601.5000645051477
20,10,0.6,0.4,598.7110592562074
21,10,0.6,0.4,607.9978111375148
22,10,0.6,0.4,607.7082635989042
23,10,0.6,0.4,602.586904242872
24,10,0.6,0.4,599.8976070125673
25,10,0.6,0.4,603.4678102931863
26,10,0.6,0.4,621.0758130932372
27,10,0.6,0.4,608.0671382703496
28,10,0.6,0.4,607.0798575878595
29,10,0.6,0.4,606.7718733538911
0,0.01,0.7,0.3,609.6023239242121
1,0.01,0.7,0.3,599.3755968392859
2,0.01,0.7,0.3,607.3521966200154
3,0.01,0.7,0.3,606.233503880592
4,0.01,0.7,0.3,602.7929076612568
5,0.01,0.7,0.3,603.9380415591163
6,0.01,0.7,0.3,607.2656078163583
7,0.01,0.7,0.3,598.1457772071935
8,0.01,0.7,0.3,596.8442503205551
9,0.01,0.7,0.3,606.4404561197023
10,0.01,0.7,0.3,605.2997958600263
11,0.01,0.7,0.3,601.4601806724256
12,0.01,0.7,0.3,601.9874306799101
13,0.01,0.7,0.3,608.4733919011178
14,0.01,0.7,0.3,607.9586825824261
15,0.01,0.7,0.3,595.717713372366
16,0.01,0.7,0.3,604.0214449671105
17,0.01,0.7,0.3,603.2897999041824
18,0.01,0.7,0.3,602.6565801302604
19,0.01,0.7,0.3,600.0348821356405
20,0.01,0.7,0.3,599.3023108229901
21,0.01,0.7,0.3,602.9172547046866
22,0.01,0.7,0.3,606.7465600961316
23,0.01,0.7,0.3,606.3929409059798
24,0.01,0.7,0.3,599.1528262018662
25,0.01,0.7,0.3,607.645602648566
26,0.01,0.7,0.3,601.8346228016454
27,0.01,0.7,0.3,608.0624567238606
28,0.01,0.7,0.3,609.0900076546498
29,0.01,0.7,0.3,603.7681315541095
0,0.1,0.7,0.3,605.128705444874
1,0.1,0.7,0.3,595.8139612829546
2,0.1,0.7,0.3,609.871788291374
3,0.1,0.7,0.3,603.1380978245016
4,0.1,0.7,0.3,607.7352157230935
5,0.1,0.7,0.3,605.5462078772001
6,0.1,0.7,0.3,604.1437298872411
7,0.1,0.7,0.3,602.1322894381534
8,0.1,0.7,0.3,599.9187431606663
9,0.1,0.7,0.3,607.7091989975793
10,0.1,0.7,0.3,603.9261533841028
11,0.1,0.7,0.3,600.3738314458958
12,0.1,0.7,0.3,607.6886109199318
13,0.1,0.7,0.3,606.6416984304725
14,0.1,0.7,0.3,607.4476505017099
15,0.1,0.7,0.3,599.9645472590328
16,0.1,0.7,0.3,604.8345811067726
17,0.1,0.7,0.3,594.0131116055117
18,0.1,0.7,0.3,608.3788847604659
19,0.1,0.7,0.3,604.8294526158894
20,0.1,0.7,0.3,603.3764738699131
21,0.1,0.7,0.3,605.2481585682821
22,0.1,0.7,0.3,606.6067868971157
23,0.1,0.7,0.3,610.1373067567204
24,0.1,0.7,0.3,598.1167600919513
25,0.1,0.7,0.3,599.5423169285451
26,0.1,0.7,0.3,605.2482594746368
27,0.1,0.7,0.3,608.6218241565988
28,0.1,0.7,0.3,609.1387466973512
29,0.1,0.7,0.3,607.9075656734173
0,1,0.7,0.3,605.495726789654
1,1,0.7,0.3,605.8248911789198
2,1,0.7,0.3,611.8884830258833
3,1,0.7,0.3,607.8222408206311
4,1,0.7,0.3,598.6292384934472
5,1,0.7,0.3,606.0860727721503
6,1,0.7,0.3,608.7572971657976
7,1,0.7,0.3,606.9373140151346
8,1,0.7,0.3,599.7161254517032
9,1,0.7,0.3,601.4191066059357
10,1,0.7,0.3,603.1389796937138
11,1,0.7,0.3,601.6652469003916
12,1,0.7,0.3,606.3930316920025
13,1,0.7,0.3,613.4153998054861
14,1,0.7,0.3,605.4329291432837
15,1,0.7,0.3,604.1857176086497
16,1,0.7,0.3,609.7309433329355
17,1,0.7,0.3,596.2038767889807
18,1,0.7,0.3,600.4385754837505
19,1,0.7,0.3,604.1037693086043
20,1,0.7,0.3,600.2843319579363
21,1,0.7,0.3,603.1641100015808
22,1,0.7,0.3,598.0934766350791
23,1,0.7,0.3,602.1437910460037
24,1,0.7,0.3,607.2793336158513
25,1,0.7,0.3,599.7705461991019
26,1,0.7,0.3,611.8463518950472
27,1,0.7,0.3,610.1950507546859
28,1,0.7,0.3,605.8427487458291
29,1,0.7,0.3,598.1135200496512
0,10,0.7,0.3,606.1059449831068
1,10,0.7,0.3,608.9118658465893
2,10,0.7,0.3,601.8643793502853
3,10,0.7,0.3,600.2081029397009
4,10,0.7,0.3,615.0578607994927
5,10,0.7,0.3,615.307604783836
6,10,0.7,0.3,611.356352871132
7,10,0.7,0.3,611.040859616752
8,10,0.7,0.3,597.1241272048372
9,10,0.7,0.3,606.232796026103
10,10,0.7,0.3,605.9577390660315
11,10,0.7,0.3,607.5169630791773
12,10,0.7,0.3,601.8548286708623
13,10,0.7,0.3,605.7228545315697
14,10,0.7,0.3,595.8140016144341
15,10,0.7,0.3,604.398892207371
16,10,0.7,0.3,601.3888657283931
17,10,0.7,0.3,599.4340633120606
18,10,0.7,0.3,612.4535968416352
19,10,0.7,0.3,602.5608609571137
20,10,0.7,0.3,600.6968686353139
21,10,0.7,0.3,611.237326724016
22,10,0.7,0.3,595.0853437601369
23,10,0.7,0.3,599.3250206111505
24,10,0.7,0.3,602.8246232982252
25,10,0.7,0.3,602.7326267996425
26,10,0.7,0.3,600.2861123511041
27,10,0.7,0.3,616.7474029250736
28,10,0.7,0.3,594.1799273704479
29,10,0.7,0.3,609.7499431631036
0,0.01,0.8,0.2,605.2141785167587
1,0.01,0.8,0.2,603.2314102448892
2,0.01,0.8,0.2,607.3923676433774
3,0.01,0.8,0.2,612.774074897877
4,0.01,0.8,0.2,610.7163459462878
5,0.01,0.8,0.2,600.5126329011362
6,0.01,0.8,0.2,610.2720451762093
7,0.01,0.8,0.2,602.3095332028553
8,0.01,0.8,0.2,594.8879750418581
