0,0.6,0.4,16107.14014590175
1,0.6,0.4,19543.394941849747
2,0.6,0.4,19400.417526189434
3,0.6,0.4,18555.971089493665
4,0.6,0.4,18734.644630749463
5,0.6,0.4,21028.860494887645
6,0.6,0.4,19718.82229003512
7,0.6,0.4,19381.653421004292
8,0.6,0.4,19327.307712129113
9,0.6,0.4,18484.209197394324
10,0.6,0.4,19497.225454467418
11,0.6,0.4,19053.133953999473
12,0.6,0.4,18975.084018281435
13,0.6,0.4,19152.92084731092
14,0.6,0.4,19876.699468320956
15,0.6,0.4,19643.135890170375
16,0.6,0.4,19597.814090268887
17,0.6,0.4,19343.81963508358
18,0.6,0.4,18759.153763124446
19,0.6,0.4,18798.194338450656
20,0.6,0.4,18602.978899937498
21,0.6,0.4,18476.49678561591
22,0.6,0.4,18418.267156431135
23,0.6,0.4,17436.387033578725
24,0.6,0.4,18508.082459114357
25,0.6,0.4,18751.555689849323
26,0.6,0.4,20159.214223062118
27,0.6,0.4,20138.046283003612
28,0.6,0.4,20018.621113860896
29,0.6,0.4,18612.914916300728
0,0.7,0.3,20481.615352716704
1,0.7,0.3,20570.73954248094
2,0.7,0.3,20123.909755195302
3,0.7,0.3,20135.48924860478
4,0.7,0.3,20008.60400345923
5,0.7,0.3,20252.36008755051
6,0.7,0.3,20956.174039387744
7,0.7,0.3,20334.38492136709
8,0.7,0.3,21406.01870959542
9,0.7,0.3,20050.836035208595
10,0.7,0.3,18405.78967085014
11,0.7,0.3,19610.851460940212
12,0.7,0.3,17904.876662528255
13,0.7,0.3,20823.24393149323
14,0.7,0.3,19052.891447125894
15,0.7,0.3,19502.581190611483
16,0.7,0.3,19861.33251815157
17,0.7,0.3,17942.94142024419
18,0.7,0.3,20866.746535047037
19,0.7,0.3,20270.733452063265
20,0.7,0.3,20420.102089561096
21,0.7,0.3,19601.34071783048
22,0.7,0.3,19507.041152353446
23,0.7,0.3,20625.79871371578
24,0.7,0.3,19898.809171641573
25,0.7,0.3,17949.875407799165
26,0.7,0.3,20563.338932612605
27,0.7,0.3,20474.87992600054
28,0.7,0.3,19472.8241704528
29,0.7,0.3,19283.636255248548
0,0.8,0.2,19572.258430142796
1,0.8,0.2,19301.22546103467
2,0.8,0.2,19620.14840696177
3,0.8,0.2,20668.28803072139
4,0.8,0.2,21360.299978802384
5,0.8,0.2,20464.00467376281
6,0.8,0.2,21075.46810990438
7,0.8,0.2,20432.40722998895
8,0.8,0.2,20055.2427647754
9,0.8,0.2,20409.369327275886
10,0.8,0.2,20286.17865341326
11,0.8,0.2,21465.304710505294
12,0.8,0.2,19661.18264042458
13,0.8,0.2,20107.71620903687
14,0.8,0.2,21735.909352745133
15,0.8,0.2,20940.5172136486
16,0.8,0.2,22024.50697576132
17,0.8,0.2,19704.530942505877
18,0.8,0.2,18972.781579602713
19,0.8,0.2,19946.85771856529
20,0.8,0.2,19249.04956928956
21,0.8,0.2,19593.353449253616
22,0.8,0.2,19523.292818312853
23,0.8,0.2,19619.576451014196
24,0.8,0.2,19873.092166753213
25,0.8,0.2,19971.36500478626
26,0.8,0.2,20198.753509955728
27,0.8,0.2,20207.423497032585
28,0.8,0.2,20838.400624443217
29,0.8,0.2,19246.904023042134
